Satellite,Epoch Time,L1C,C1C
G12,2025-03-11 11:11:48,21951122.813,115353912.253
G06,2025-03-11 11:11:48,22834093.07,119994143.161
G09,2025-03-11 11:11:48,24682927.633,129709688.123
G22,2025-03-11 11:11:48,25399393.641,
G13,2025-03-11 11:11:48,22911113.305,120398894.173
G25,2025-03-11 11:11:48,23327352.25,122586052.565
G15,2025-03-11 11:11:48,25064502.156,131714898.692
G11,2025-03-11 11:11:48,21828042.93,114707341.847
G05,2025-03-11 11:11:49,20989921.313,110302994.782
G19,2025-03-11 11:11:49,21894993.383,115059240.471
G20,2025-03-11 11:11:49,20634968.75,108437800.668
G17,2025-03-11 11:11:49,24337971.227,127896911.455
G12,2025-03-11 11:11:49,21951224.094,115354444.368
G06,2025-03-11 11:11:49,22834214.727,119994783.155
G09,2025-03-11 11:11:49,24683331.297,129711807.666
G22,2025-03-11 11:11:49,25399906.523,133477411.856
G13,2025-03-11 11:11:49,22910422.672,120395267.895
G25,2025-03-11 11:11:49,23327146.578,122584972.148
G15,2025-03-11 11:11:49,25063739.469,131710892.441
G11,2025-03-11 11:11:49,21828010.445,114707169.448
G05,2025-03-11 11:11:50,20989643.609,110301534.47
G19,2025-03-11 11:11:50,21895391.172,115061326.855
G20,2025-03-11 11:11:50,20635097.188,108438475.177
G17,2025-03-11 11:11:50,24338439.617,127899372.452
G12,2025-03-11 11:11:50,21951325.344,115354977.048
G06,2025-03-11 11:11:50,22834335.867,119995423.181
G09,2025-03-11 11:11:50,24683735.18,129713927.623
G22,2025-03-11 11:11:50,25400418.117,133480102.824
G13,2025-03-11 11:11:50,22909731.695,120391641.668
G25,2025-03-11 11:11:50,23326940.227,122583892.299
G15,2025-03-11 11:11:50,25062976.391,131706886.09
G11,2025-03-11 11:11:50,21827977.133,114706997.089
G05,2025-03-11 11:11:51,20989365.961,110300074.65
G19,2025-03-11 11:11:51,21895788.359,115063413.693
G20,2025-03-11 11:11:51,20635225.836,108439150.0
G17,2025-03-11 11:11:51,24338907.531,127901833.733
G12,2025-03-11 11:11:51,21951426.859,115355510.297
G06,2025-03-11 11:11:51,22834458.453,119996063.218
G09,2025-03-11 11:11:51,24684138.383,129716047.989
G22,2025-03-11 11:11:51,25400929.352,
G13,2025-03-11 11:11:51,22909040.93,120388015.49
G25,2025-03-11 11:11:51,23326735.148,122582813.022
G15,2025-03-11 11:11:51,25062214.117,131702879.635
G11,2025-03-11 11:11:51,21827944.867,114706824.773
G05,2025-03-11 11:11:52,20989087.992,110298615.327
G19,2025-03-11 11:11:52,21896185.367,115065500.975
G20,2025-03-11 11:11:52,20635354.32,108439825.134
G17,2025-03-11 11:11:52,24339376.555,127904295.288
G12,2025-03-11 11:11:52,21951528.688,115356044.113
G06,2025-03-11 11:11:52,22834580.445,119996703.295
G09,2025-03-11 11:11:52,24684541.297,129718168.774
G22,2025-03-11 11:11:52,25401440.5,
G13,2025-03-11 11:11:52,22908351.414,120384389.367
G25,2025-03-11 11:11:52,23326530.063,122581734.337
G15,2025-03-11 11:11:52,25061450.273,131698873.079
G11,2025-03-11 11:11:52,21827911.898,114706652.488
G05,2025-03-11 11:11:53,20988810.516,110297156.481
G19,2025-03-11 11:11:53,21896582.859,115067588.687
G20,2025-03-11 11:11:53,20635482.938,108440500.564
G17,2025-03-11 11:11:53,24339844.938,127906757.088
G12,2025-03-11 11:11:53,21951630.367,115356578.47
G06,2025-03-11 11:11:53,22834703.164,119997343.363
G09,2025-03-11 11:11:53,24684944.602,129720289.962
G22,2025-03-11 11:11:53,25401952.289,
G13,2025-03-11 11:11:53,22907662.109,120380763.287
G25,2025-03-11 11:11:53,23326324.984,122580656.201
G15,2025-03-11 11:11:53,25060687.555,131694866.38
G11,2025-03-11 11:11:53,21827879.289,114706480.228
G05,2025-03-11 11:11:54,20988532.859,110295698.104
G19,2025-03-11 11:11:54,21896980.227,115069676.814
G20,2025-03-11 11:11:54,20635611.563,108441176.282
G17,2025-03-11 11:11:54,24340313.453,127909219.141
G12,2025-03-11 11:11:54,21951732.094,115357113.367
G06,2025-03-11 11:11:54,22834823.68,119997983.433
G09,2025-03-11 11:11:54,24685349.422,129722411.521
G22,2025-03-11 11:11:54,25402466.5,
G13,2025-03-11 11:11:54,22906971.875,120377137.242
G25,2025-03-11 11:11:54,23326120.508,122579578.601
G15,2025-03-11 11:11:54,25059925.727,131690859.565
G11,2025-03-11 11:11:54,21827846.195,114706307.979
G05,2025-03-11 11:11:55,20988255.188,110294240.205
G19,2025-03-11 11:11:55,21897377.203,115071765.374
G20,2025-03-11 11:11:55,20635739.797,108441852.3
G17,2025-03-11 11:11:55,24340782.313,127911681.453
G12,2025-03-11 11:11:55,21951834.133,115357648.818
G06,2025-03-11 11:11:55,22834945.922,119998623.517
G09,2025-03-11 11:11:55,24685753.633,129724533.479
G22,2025-03-11 11:11:55,25402976.625,133493555.059
G13,2025-03-11 11:11:55,22906281.664,120373511.237
G25,2025-03-11 11:11:55,23325915.391,122578501.574
G15,2025-03-11 11:11:55,25059163.945,131686852.633
G11,2025-03-11 11:11:55,21827813.609,114706135.758
G05,2025-03-11 11:11:56,20987978.039,110292782.78
G19,2025-03-11 11:11:56,21897775.039,115073854.363
G20,2025-03-11 11:11:56,20635868.539,108442528.606
G17,2025-03-11 11:11:56,24341250.297,127914144.026
G12,2025-03-11 11:11:56,21951935.875,115358184.799
G06,2025-03-11 11:11:56,22835067.781,119999263.591
G09,2025-03-11 11:11:56,24686157.484,129726655.836
G22,2025-03-11 11:11:56,25403488.328,133496244.941
G13,2025-03-11 11:11:56,22905592.086,120369885.267
G25,2025-03-11 11:11:56,23325710.164,122577425.083
G15,2025-03-11 11:11:56,25058400.844,131682845.576
G11,2025-03-11 11:11:56,21827780.359,114705963.553
G05,2025-03-11 11:11:57,20987700.82,110291325.862
G19,2025-03-11 11:11:57,21898172.164,115075943.809
G20,2025-03-11 11:11:57,20635996.875,108443205.23
G17,2025-03-11 11:11:57,24341719.047,127916606.867
G12,2025-03-11 11:11:57,21952037.82,115358721.352
G06,2025-03-11 11:11:57,22835189.125,119999903.701
G09,2025-03-11 11:11:57,24686560.586,129728778.617
G22,2025-03-11 11:11:57,25404000.328,133498934.648
G13,2025-03-11 11:11:57,22904901.297,120366259.366
G25,2025-03-11 11:11:57,23325505.836,122576349.173
G15,2025-03-11 11:11:57,25057637.938,131678838.405
G11,2025-03-11 11:11:57,21827748.117,114705791.395
G05,2025-03-11 11:11:58,20987423.641,110289869.387
G19,2025-03-11 11:11:58,21898570.266,115078033.668
G20,2025-03-11 11:11:58,20636126.117,108443882.126
G17,2025-03-11 11:11:58,24342187.789,127919069.945
G12,2025-03-11 11:11:58,21952139.828,115359258.435
G06,2025-03-11 11:11:58,22835311.273,120000543.805
G09,2025-03-11 11:11:58,24686965.055,129730901.754
G22,2025-03-11 11:11:58,25404511.453,133501624.124
G13,2025-03-11 11:11:58,22904210.734,120362633.482
G25,2025-03-11 11:11:58,23325300.969,122575273.812
G15,2025-03-11 11:11:58,25056876.039,131674831.094
G11,2025-03-11 11:11:58,21827715.828,114705619.238
G05,2025-03-11 11:11:59,20987146.57,110288413.383
G19,2025-03-11 11:11:59,21898968.023,115080123.918
G20,2025-03-11 11:11:59,20636254.672,108444559.293
G17,2025-03-11 11:11:59,24342656.281,127921533.26
G12,2025-03-11 11:11:59,21952241.922,115359796.034
G06,2025-03-11 11:11:59,22835432.617,120001183.868
G09,2025-03-11 11:11:59,24687368.656,129733025.284
G22,2025-03-11 11:11:59,25405023.602,133504313.392
G13,2025-03-11 11:11:59,22903520.68,120359007.604
G25,2025-03-11 11:11:59,23325096.281,122574198.978
G15,2025-03-11 11:11:59,25056113.375,131670823.622
G11,2025-03-11 11:11:59,21827682.867,114705447.076
G05,2025-03-11 11:12:00,20986869.406,110286957.876
G19,2025-03-11 11:12:00,21899365.656,115082214.647
G20,2025-03-11 11:12:00,20636383.789,108445236.789
G17,2025-03-11 11:12:00,24343124.938,127923996.867
G12,2025-03-11 11:12:00,21952344.914,115360334.222
G06,2025-03-11 11:12:00,22835555.266,120001823.971
G09,2025-03-11 11:12:00,24687773.75,129735149.235
G22,2025-03-11 11:12:00,25405535.813,133507002.503
G13,2025-03-11 11:12:00,22902830.617,120355381.81
G25,2025-03-11 11:12:00,23324891.469,122573124.742
G15,2025-03-11 11:12:00,25055351.156,131666816.082
G11,2025-03-11 11:12:00,21827650.289,114705274.973
G05,2025-03-11 11:12:01,20986592.859,110285502.87
G19,2025-03-11 11:12:01,21899763.281,115084305.811
G20,2025-03-11 11:12:01,20636512.906,108445914.598
G17,2025-03-11 11:12:01,24343594.141,127926460.769
G12,2025-03-11 11:12:01,21952447.148,115360872.972
G06,2025-03-11 11:12:01,22835676.375,120002464.118
G09,2025-03-11 11:12:01,24688178.25,129737273.602
G22,2025-03-11 11:12:01,25406047.422,133509691.451
G13,2025-03-11 11:12:01,22902140.813,120351756.065
G25,2025-03-11 11:12:01,23324687.656,122572051.083
G15,2025-03-11 11:12:01,25054589.0,131662808.454
G11,2025-03-11 11:12:01,21827617.133,114705102.913
G05,2025-03-11 11:12:02,20986315.875,110284048.394
G19,2025-03-11 11:12:02,21900161.711,115086397.455
G20,2025-03-11 11:12:02,20636641.68,108446592.744
G17,2025-03-11 11:12:02,24344062.398,127928924.94
G12,2025-03-11 11:12:02,21952549.844,115361412.308
G06,2025-03-11 11:12:02,22835798.281,120003104.298
G09,2025-03-11 11:12:02,24688581.516,129739398.402
G22,2025-03-11 11:12:02,25406558.773,
G13,2025-03-11 11:12:02,22901452.047,120348130.404
G25,2025-03-11 11:12:02,23324483.047,122570978.012
G15,2025-03-11 11:12:02,25053825.195,131658800.727
G11,2025-03-11 11:12:02,21827584.352,114704930.913
G05,2025-03-11 11:12:03,20986039.18,110282594.324
G19,2025-03-11 11:12:03,21900560.125,115088489.463
G20,2025-03-11 11:12:03,20636771.039,108447271.115
G17,2025-03-11 11:12:03,24344531.914,127931389.319
G12,2025-03-11 11:12:03,21952652.281,115361952.127
G06,2025-03-11 11:12:03,22835919.984,120003744.421
G09,2025-03-11 11:12:03,24688985.758,129741523.539
G22,2025-03-11 11:12:03,25407070.422,
G13,2025-03-11 11:12:03,22900762.0,120344504.73
G25,2025-03-11 11:12:03,23324279.063,122569905.444
G15,2025-03-11 11:12:03,25053063.156,131654792.811
G11,2025-03-11 11:12:03,21827551.609,114704758.87
G05,2025-03-11 11:12:04,20985762.797,110281140.716
G19,2025-03-11 11:12:04,21900958.758,115090581.87
G20,2025-03-11 11:12:04,20636900.164,108447949.76
G17,2025-03-11 11:12:04,24345000.195,127933853.943
G12,2025-03-11 11:12:04,21952755.305,115362492.463
G06,2025-03-11 11:12:04,22836042.016,120004384.529
G09,2025-03-11 11:12:04,24689390.133,129743649.051
G22,2025-03-11 11:12:04,25407581.859,
G13,2025-03-11 11:12:04,22900071.625,120340879.064
G25,2025-03-11 11:12:04,23324074.938,122568833.407
G15,2025-03-11 11:12:04,25052299.922,131650784.761
G11,2025-03-11 11:12:04,21827518.773,114704586.831
G05,2025-03-11 11:12:05,20985486.055,110279687.614
G19,2025-03-11 11:12:05,21901357.023,115092674.737
G20,2025-03-11 11:12:05,20637029.32,108448628.724
G17,2025-03-11 11:12:05,24345468.938,127936318.836
G12,2025-03-11 11:12:05,21952858.211,115363033.376
G06,2025-03-11 11:12:05,22836164.227,120005024.672
G09,2025-03-11 11:12:05,24689794.742,129745774.985
G22,2025-03-11 11:12:05,25408092.711,
G13,2025-03-11 11:12:05,22899382.867,120337253.477
G25,2025-03-11 11:12:05,23323871.711,122567761.949
G15,2025-03-11 11:12:05,25051537.688,131646776.618
G11,2025-03-11 11:12:05,21827486.258,114704414.832
G05,2025-03-11 11:12:06,20985209.477,110278234.954
G19,2025-03-11 11:12:06,21901754.969,115094768.02
G20,2025-03-11 11:12:06,20637158.367,108449307.965
G17,2025-03-11 11:12:06,24345937.922,127938783.967
G12,2025-03-11 11:12:06,21952961.219,115363574.816
G06,2025-03-11 11:12:06,22836285.734,120005664.794
G09,2025-03-11 11:12:06,24690198.914,129747901.303
G22,2025-03-11 11:12:06,25408605.688,
G13,2025-03-11 11:12:06,22898692.203,120333627.896
G25,2025-03-11 11:12:06,23323667.422,122566691.037
G15,2025-03-11 11:12:06,25050774.242,131642768.337
G11,2025-03-11 11:12:06,21827453.195,114704242.844
G05,2025-03-11 11:12:07,20984932.945,110276782.752
G19,2025-03-11 11:12:07,21902152.82,115096861.706
G20,2025-03-11 11:12:07,20637287.938,108449987.472
G17,2025-03-11 11:12:07,24346407.938,127941249.34
G12,2025-03-11 11:12:07,21953064.711,115364116.775
G06,2025-03-11 11:12:07,22836407.602,120006304.912
G09,2025-03-11 11:12:07,24690602.953,129750028.005
G22,2025-03-11 11:12:07,25409117.586,133525820.969
G13,2025-03-11 11:12:07,22898002.406,120330002.348
G25,2025-03-11 11:12:07,23323463.977,122565620.651
G15,2025-03-11 11:12:07,25050011.578,131638759.921
G11,2025-03-11 11:12:07,21827420.688,114704070.857
G05,2025-03-11 11:12:08,20984657.125,110275331.044
G19,2025-03-11 11:12:08,21902551.453,115098955.843
G20,2025-03-11 11:12:08,20637417.344,108450667.304
G17,2025-03-11 11:12:08,24346877.531,127943714.986
G12,2025-03-11 11:12:08,21953167.797,115364659.302
G06,2025-03-11 11:12:08,22836529.016,120006945.058
G09,2025-03-11 11:12:08,24691009.18,129752155.111
G22,2025-03-11 11:12:08,25409628.516,
G13,2025-03-11 11:12:08,22897312.43,120326376.862
G25,2025-03-11 11:12:08,23323260.414,122564550.861
G15,2025-03-11 11:12:08,25049248.883,131634751.401
G11,2025-03-11 11:12:08,21827387.672,114703898.914
G05,2025-03-11 11:12:09,20984381.195,110273879.799
G19,2025-03-11 11:12:09,21902950.367,115101050.402
G20,2025-03-11 11:12:09,20637546.516,108451347.41
G17,2025-03-11 11:12:09,24347346.625,127946180.885
G12,2025-03-11 11:12:09,21953271.133,115365202.366
G06,2025-03-11 11:12:09,22836650.969,120007585.191
G09,2025-03-11 11:12:09,24691413.195,129754282.591
G22,2025-03-11 11:12:09,25410141.43,
G13,2025-03-11 11:12:09,22896622.648,120322751.399
G25,2025-03-11 11:12:09,23323057.133,122563481.591
G15,2025-03-11 11:12:09,25048485.313,131630742.733
G11,2025-03-11 11:12:09,21827355.359,114703726.975
G05,2025-03-11 11:12:10,20984104.938,110272428.999
G19,2025-03-11 11:12:10,21903349.297,115103145.335
G20,2025-03-11 11:12:10,20637676.031,108452027.766
G17,2025-03-11 11:12:10,24347816.336,127948646.975
G12,2025-03-11 11:12:10,21953374.633,115365745.925
G06,2025-03-11 11:12:10,22836772.008,120008225.28
G09,2025-03-11 11:12:10,24691817.383,129756410.439
G22,2025-03-11 11:12:10,25410652.031,
G13,2025-03-11 11:12:10,22895932.891,120319125.933
G25,2025-03-11 11:12:10,23322852.867,122562412.859
G15,2025-03-11 11:12:10,25047721.859,131626733.924
G11,2025-03-11 11:12:10,21827322.93,114703555.017
G05,2025-03-11 11:12:11,20983829.086,110270978.632
G19,2025-03-11 11:12:11,21903747.734,115105240.654
G20,2025-03-11 11:12:11,20637805.695,108452708.373
G17,2025-03-11 11:12:11,24348285.711,127951113.296
G12,2025-03-11 11:12:11,21953477.703,115366289.983
G06,2025-03-11 11:12:11,22836895.359,120008865.34
G09,2025-03-11 11:12:11,24692223.016,129758538.625
G22,2025-03-11 11:12:11,25411163.508,
G13,2025-03-11 11:12:11,22895242.82,120315500.463
G25,2025-03-11 11:12:11,23322650.219,122561344.618
G15,2025-03-11 11:12:11,25046958.906,131622724.933
G11,2025-03-11 11:12:11,21827290.055,114703383.033
G05,2025-03-11 11:12:12,20983553.18,110269528.778
G19,2025-03-11 11:12:12,21904146.883,115107336.462
G20,2025-03-11 11:12:12,20637935.148,108453389.326
G17,2025-03-11 11:12:12,24348754.07,127953579.927
G12,2025-03-11 11:12:12,21953581.531,115366834.639
G06,2025-03-11 11:12:12,22837016.742,120009505.458
G09,2025-03-11 11:12:12,24692627.969,129760667.254
G13,2025-03-11 11:12:12,22894552.023,120311875.089
G25,2025-03-11 11:12:12,23322446.641,122560276.989
G15,2025-03-11 11:12:12,25046196.0,131618715.852
G11,2025-03-11 11:12:12,21827257.219,114703211.128
G05,2025-03-11 11:12:13,20983277.141,110268079.461
G19,2025-03-11 11:12:13,21904545.43,115109432.746
G20,2025-03-11 11:12:13,20638064.766,108454070.627
G17,2025-03-11 11:12:13,24349222.977,127956046.868
G12,2025-03-11 11:12:13,21953685.109,115367379.897
G06,2025-03-11 11:12:13,22837138.555,120010145.632
G09,2025-03-11 11:12:13,24693032.836,129762796.352
G13,2025-03-11 11:12:13,22893862.047,120308249.793
G25,2025-03-11 11:12:13,23322242.797,122559209.968
G15,2025-03-11 11:12:13,25045433.625,131614706.742
G11,2025-03-11 11:12:13,21827224.5,114703039.294
G05,2025-03-11 11:12:14,20983001.359,110266630.572
G19,2025-03-11 11:12:14,21904944.492,115111529.422
G20,2025-03-11 11:12:14,20638194.148,108454752.186
G17,2025-03-11 11:12:14,24349693.031,127958514.012
G12,2025-03-11 11:12:14,21953789.148,115367925.663
G06,2025-03-11 11:12:14,22837260.641,120010785.769
G09,2025-03-11 11:12:14,24693438.883,129764925.795
G13,2025-03-11 11:12:14,22893172.156,120304624.521
G25,2025-03-11 11:12:14,23322039.938,122558143.48
G15,2025-03-11 11:12:14,25044670.227,131610697.439
G11,2025-03-11 11:12:14,21827191.797,114702867.449
G05,2025-03-11 11:12:15,20982725.859,110265182.195
G19,2025-03-11 11:12:15,21905344.086,115113626.56
G20,2025-03-11 11:12:15,20638323.891,108455434.056
G17,2025-03-11 11:12:15,24350162.375,127960981.454
G12,2025-03-11 11:12:15,21953893.0,115368471.993
G06,2025-03-11 11:12:15,22837382.563,120011425.943
G09,2025-03-11 11:12:15,24693844.281,129767055.645
G13,2025-03-11 11:12:15,22892482.531,120300999.309
G25,2025-03-11 11:12:15,23321837.305,122557077.559
G15,2025-03-11 11:12:15,25043907.477,131606688.05
G11,2025-03-11 11:12:15,21827159.172,114702695.644
G05,2025-03-11 11:12:16,20982450.102,110263734.294
G19,2025-03-11 11:12:16,21905742.539,115115724.129
G20,2025-03-11 11:12:16,20638454.219,108456116.22
G17,2025-03-11 11:12:16,24350632.07,127963449.147
G12,2025-03-11 11:12:16,21953996.961,115369018.88
G06,2025-03-11 11:12:16,22837503.359,120012066.111
G09,2025-03-11 11:12:16,24694249.258,129769185.891
G13,2025-03-11 11:12:16,22891792.789,120297374.135
G25,2025-03-11 11:12:16,23321635.219,122556012.2
G15,2025-03-11 11:12:16,25043144.195,131602678.551
G11,2025-03-11 11:12:16,21827126.523,114702523.861
G05,2025-03-11 11:12:17,20982174.719,110262286.777
G19,2025-03-11 11:12:17,21906141.406,115117822.048
G20,2025-03-11 11:12:17,20638583.859,108456798.6
G17,2025-03-11 11:12:17,24351101.875,127965917.024
G12,2025-03-11 11:12:17,21954101.242,115369566.228
G06,2025-03-11 11:12:17,22837625.297,120012706.22
G09,2025-03-11 11:12:17,24694654.586,129771316.462
G13,2025-03-11 11:12:17,22891102.813,120293748.931
G25,2025-03-11 11:12:17,23321432.656,122554947.312
G15,2025-03-11 11:12:17,25042381.688,131598668.839
G11,2025-03-11 11:12:17,21827094.313,114702352.019
G05,2025-03-11 11:12:18,20981899.234,110260839.728
G19,2025-03-11 11:12:18,21906540.969,115119920.386
G20,2025-03-11 11:12:18,20638713.914,108457481.257
G17,2025-03-11 11:12:18,24351571.289,127968385.123
G12,2025-03-11 11:12:18,21954205.164,115370114.111
G06,2025-03-11 11:12:18,22837747.234,120013346.306
G09,2025-03-11 11:12:18,24695059.891,129773447.4
G13,2025-03-11 11:12:18,22890412.859,120290123.756
G25,2025-03-11 11:12:18,23321230.203,122553882.963
G15,2025-03-11 11:12:18,25041618.391,131594658.995
G11,2025-03-11 11:12:18,21827061.359,114702180.182
G05,2025-03-11 11:12:19,20981623.836,110259393.11
G19,2025-03-11 11:12:19,21906940.539,115122019.099
G20,2025-03-11 11:12:19,20638843.875,108458164.156
G17,2025-03-11 11:12:19,24352040.984,127970853.445
G12,2025-03-11 11:12:19,21954309.742,115370662.482
G06,2025-03-11 11:12:19,22837868.781,120013986.363
G09,2025-03-11 11:12:19,24695465.617,129775578.682
G29,2025-03-11 11:12:19,25692930.969,135017231.5051
G13,2025-03-11 11:12:19,22889722.805,120286498.559
G25,2025-03-11 11:12:19,23321028.102,122552819.134
G15,2025-03-11 11:12:19,25040856.352,131590648.993
G11,2025-03-11 11:12:19,21827028.453,114702008.321
G05,2025-03-11 11:12:20,20981348.75,110257947.009
G19,2025-03-11 11:12:20,21907339.633,115124118.292
